State,District,avg_RAS,station_count,avg_supply_index,avg_demand_index,total_schedule_rows,avg_route_connectivity
Maharashtra,Mumbai Suburban,0.31522081098378985,21,0.3819667217545602,0.7919230954149578,3023,7.333333333333333
Maharashtra,Nagpur,0.33851193962189463,42,0.20895062958442467,0.29287098442251946,3354,1.7380952380952381
Maharashtra,Nanded,0.3019772749830092,31,0.062228631416388236,0.11899131658422939,755,0.967741935483871
Maharashtra,Nandurbar,0.5337295996473506,11,0.11708487413209868,0.09991930510690263,499,0.36363636363636365
Maharashtra,Nashik,0.5741817748496363,27,0.34058036063704394,0.2133279219894688,3522,0.9259259259259259
Maharashtra,Osmanabad,0.3457778729925835,6,0.028962724782660473,0.05479834567566144,72,0.0
Maharashtra,Parbhani,0.4019653720012738,16,0.09206622276872788,0.12434199874962808,572,0.75
Maharashtra,Pune,0.2980360464091377,54,0.20583810273677786,0.43499542349158227,4260,1.9814814814814814
Maharashtra,Raigarh,0.5139323775424817,33,0.1404996686640778,0.11923690467953327,1787,0.7272727272727273
Maharashtra,Ratnagiri,0.7078424260130546,15,0.13297886483937452,0.05487318375223142,772,0.13333333333333333
Maharashtra,Sangli,0.3791252184661316,22,0.06610610805613046,0.0754577650287255,568,1.0
Maharashtra,Satara,0.6785042115134771,14,0.11381133665436725,0.05391484309430848,618,0.2857142857142857
Maharashtra,Sindhudurg,0.7834612928190001,8,0.12958611623717442,0.03579122007185129,400,0.75
Maharashtra,Solapur,0.37818839829933587,48,0.11809095791251967,0.14619759102846042,2196,0.7916666666666666
Maharashtra,Thane,0.350067230253048,51,0.35257077408035725,0.6004602316024069,6875,0.35294117647058826
Maharashtra,Wardha,0.6755987111310492,15,0.2883282049373687,0.11100104161827153,1655,0.6
Maharashtra,Washim,0.3121310574846122,7,0.02933886406555217,0.05976666267052716,85,0.0
Maharashtra,Yavatmal,0.0791278676942807,6,0.008591239528687315,0.0982589915977909,25,0.3333333333333333
Manipur,Imphal West,0.036486890673385605,1,0.004153887527770379,0.10969213911654223,2,2.0
Mizoram,Kolasib,0.3962333547614947,1,0.004153887527770379,0.0063295497645563465,2,2.0
Odisha,Anugul,0.6854119128858515,12,0.07437519555915996,0.031751585874352596,358,0.3333333333333333
Odisha,Balangir,0.6170293011650053,14,0.07848344764217761,0.04758333765245105,429,0.5714285714285714
Odisha,Baleshwar,0.8431075135472605,17,0.2952029595494699,0.0549330265385297,1923,0.0
Odisha,Bargarh,0.9012334798146465,3,0.08425519936773956,0.009233559377738936,99,0.0
Odisha,Bhadrak,0.8961017022707708,6,0.30091960402133644,0.03488318350408211,690,1.0
Odisha,Cuttack,0.5488112242181804,24,0.18688569004427333,0.08896437581981863,1745,0.5
Odisha,Dhenkanal,0.7390953697385853,9,0.09286866521593211,0.03277995050484001,329,0.0
Odisha,Gajapati,0.06099658964004694,7,0.002632974980241861,0.04053296258740861,14,0.0
Odisha,Ganjam,0.8546803456972047,12,0.2520146824887655,0.04284709257205841,1160,0.16666666666666666
Odisha,Jagatsinghapur,0.19376742760611987,9,0.012501634648055763,0.050975392283478846,50,0.6666666666666666
Odisha,Jajapur,0.7579382379101841,15,0.24325940591619402,0.033615814989601395,1401,0.2
Odisha,Jharsuguda,0.7266021359604447,11,0.1460580069067348,0.03815408348479357,616,1.6363636363636365
Odisha,Kalahandi,0.6369448128612745,5,0.08297959688910016,0.047266658265015374,162,0.4
Odisha,Kendujhar,0.322956780952657,15,0.006549184966571949,0.012885190781532245,50,0.5333333333333333
Odisha,Khordha,0.8011590624044972,20,0.2921894944538692,0.06781895508658,2223,2.85
Odisha,Koraput,0.3881223977596296,25,0.011812081916076144,0.013763587053184064,136,0.16
Odisha,Mayurbhanj,0.07442861820378194,11,0.004654166455743164,0.0541291238545638,29,0.45454545454545453
Odisha,Nuapada,0.8344290496399304,3,0.06319139952580469,0.012538705452051492,75,0.0
Odisha,Puri,0.8989768495304067,11,0.19845584872509828,0.01862992289402207,817,7.2727272727272725
Odisha,Rayagada,0.4469159761771027,17,0.0552026110519898,0.054439125212656134,372,0.7058823529411765
Odisha,Sambalpur,0.841353395010029,18,0.11555123396940885,0.019323276080389952,808,0.7777777777777778
Odisha,Subarnapur,0.8146062451856797,1,0.08425519936773956,0.019175384261698004,33,0.0
Odisha,Sundargarh,0.449901809063549,32,0.0833427042730559,0.04322949250115563,1040,0.53125
Puducherry,Puducherry,0.20929512142990064,2,0.05160468112798998,0.19423967654996582,36,9.0
Punjab,Amritsar,0.3454274880476281,13,0.13430751793936907,0.18735149468366785,651,6.6923076923076925
Punjab,Barnala,0.4207964019745834,5,0.057925449565320954,0.07973126349949208,115,0.0
Punjab,Bathinda,0.3242283110811116,22,0.04793322865240556,0.08456084560987528,415,1.1818181818181819
Punjab,Faridkot,0.31139318981340197,10,0.04792014464040188,0.10126236732310848,192,0.0
Punjab,Fatehgarh Sahib,0.5316869914022673,6,0.1803587861465675,0.05363489301963358,417,0.0
Punjab,Firozpur,0.1478278597860129,33,0.021847300245207157,0.10342902743375473,297,1.0303030303030303
Punjab,Gurdaspur,0.42258042688379727,20,0.09017871632178481,0.09135382223604335,701,1.4
Punjab,Hoshiarpur,0.43753175224755286,17,0.09622912723293096,0.06099324762176116,636,0.47058823529411764
Punjab,Jalandhar,0.29946157536676343,34,0.11887087726930201,0.15004262976982025,1567,0.4117647058823529
Punjab,Kapurthala,0.4417329722541237,14,0.1357862811239017,0.07852150910831639,736,0.0
Punjab,Ludhiana,0.25742842344248745,22,0.12618580987801292,0.23065822823176216,1070,1.0
Punjab,Mansa,0.342325501096599,8,0.03686164972338606,0.07081846643887516,120,0.0
Punjab,Moga,0.1961028339934844,5,0.023696774822176754,0.09714173801116704,50,0.0
Punjab,Muktsar,0.16316669787019314,14,0.02294016570543902,0.08799178819632729,137,0.0
Punjab,Patiala,0.4189436602946453,12,0.14252680622704136,0.1322600751934377,661,0.16666666666666666
Punjab,Rupnagar,0.21312377779459712,12,0.019688711325322447,0.06849502626907739,100,0.5
Punjab,Sahibzada Ajit Singh Nagar,0.24934573542414543,7,0.040999181835194694,0.089032505592565,116,0.0
Punjab,Sangrur,0.43607996131144844,17,0.07638032443376783,0.08738050429761951,509,0.23529411764705882
Punjab,Shahid Bhagat Singh Nagar,0.0669080680965132,9,0.002918791343228642,0.04050447227297009,20,0.0
Rajasthan,Ajmer,0.4439007588765851,27,0.10111453888459165,0.10516521079100777,1048,2.037037037037037
Rajasthan,Alwar,0.48147064126076483,22,0.09976038378980173,0.0876940967252622,856,0.09090909090909091
Rajasthan,Baran,0.39077582756622187,12,0.029620968527720944,0.04460818972544809,147,0.0
Rajasthan,Barmer,0.32172810633869603,25,0.03342341027512131,0.06087703033463916,336,0.88
Rajasthan,Bharatpur,0.4951356453238569,26,0.10451105475251796,0.0867272070555636,1056,0.2692307692307692
Rajasthan,Bhilwara,0.39450535441776713,14,0.0409991818351947,0.05469658357278291,232,0.0
Rajasthan,Bikaner,0.2276201391776331,29,0.041150879034063545,0.12056255676143429,473,1.103448275862069
Rajasthan,Bundi,0.714068452766451,14,0.1716945909871955,0.034198005639429103,930,0.0
Rajasthan,Chittaurgarh,0.40081233238991704,18,0.04427930994344584,0.05268923248631386,320,0.3333333333333333
Rajasthan,Churu,0.19679391896828533,24,0.02316016419209847,0.08329958427333964,225,1.4583333333333333
Rajasthan,Dausa,0.576241146838643,11,0.15398369204774068,0.10352018144416894,652,0.7272727272727273
Rajasthan,Dhaulpur,0.23552564123434447,13,0.0751184119589729,0.08023525984354475,381,0.7692307692307693
Rajasthan,Dungarpur,0.12808579319130667,4,0.007898924940725586,0.05377009192617933,16,0.0
Rajasthan,Ganganagar,0.13803345248860346,28,0.025579224862782135,0.13396178451414084,285,1.8571428571428572
Rajasthan,Hanumangarh,0.18891670094439073,25,0.02765441429483585,0.10704830523695305,287,0.08
Rajasthan,Jaipur,0.30420654346464343,45,0.14136464067365517,0.26296953345724317,2446,1.8666666666666667
Rajasthan,Jaisalmer,0.495605354323427,8,0.026951198272093704,0.02729624863889456,87,1.25
Rajasthan,Jalor,0.2268995103901963,14,0.012976805259763458,0.04418652195395804,83,0.0
Rajasthan,Jhalawar,0.8383880119511007,4,0.2606645230439443,0.05024703500341439,400,0.0
Rajasthan,Jhunjhunun,0.3211817199863869,10,0.02790953479056373,0.058874728786627015,116,0.0
Rajasthan,Jodhpur,0.2631196578502739,36,0.07421161297613643,0.17047269108989999,1043,1.7222222222222223
Rajasthan,Karauli,0.7457684125990697,6,0.1922071735576559,0.054605539759854584,444,0.0
Rajasthan,Kota,0.5591814431221745,17,0.1870614736309413,0.09609570319623706,1219,1.1764705882352942
Rajasthan,Nagaur,0.46602334684143937,39,0.07513164110183415,0.06175364838360071,1157,0.1794871794871795
Rajasthan,Pali,0.6733866856452266,35,0.11074708631516672,0.043046786926817585,1506,0.11428571428571428
Rajasthan,Pratapgarh,0.5684459696862738,1,0.06512116218814837,0.04943882356403989,24,6.0
Rajasthan,Rajsamand,0.2119029376276979,10,0.007898924940725586,0.029377221530653558,40,0.0
Rajasthan,Sawai Madhopur,0.7833688109238427,16,0.2069006254023615,0.04963002645449134,1273,0.0625
Rajasthan,Sikar,0.27538740855914934,21,0.03046076766158762,0.07627841718320952,272,0.19047619047619047
Rajasthan,Sirohi,0.7855986977581927,9,0.1553455238342698,0.04239605119324527,540,0.0
Rajasthan,Tonk,0.7649915319890681,5,0.15429233384217306,0.042215037051810414,298,0.0
Rajasthan,Udaipur,0.16278179606406468,20,0.024047566738750584,0.10117596068032464,194,1.5
Tamil Nadu,Ariyalur,0.7753530789311794,6,0.11321792415040005,0.03280319477837291,264,0.0
Tamil Nadu,Chennai,0.25423017310416424,33,0.27194179017010417,0.7479737220590879,3359,10.303030303030303
Tamil Nadu,Coimbatore,0.43309292999609417,16,0.1999919234401403,0.16914197321060298,1215,3.75
Tamil Nadu,Cuddalore,0.35748638888907897,26,0.054428235182089425,0.08238297602025718,560,0.46153846153846156
Tamil Nadu,Dharmapuri,0.6269757906502896,10,0.1882577110872931,0.06756733904238424,725,0.0
Tamil Nadu,Dindigul,0.5568291121958426,10,0.10961352920102448,0.06898953723947167,424,0.8
Tamil Nadu,Erode,0.640956372337723,10,0.2270499377153981,0.08906023452786585,868,1.5
Tamil Nadu,Kancheepuram,0.4520609237235976,46,0.20089037602399806,0.206514902190314,3517,2.9130434782608696
Tamil Nadu,Kanniyakumari,0.42305170808310383,11,0.09558398353438605,0.12487297864865382,393,5.454545454545454
Tamil Nadu,Karur,0.5235524810555195,15,0.06301586786045522,0.050831082554233346,374,0.0
Tamil Nadu,Krishnagiri,0.6270260654265487,6,0.19051999858996385,0.0710722892147319,439,0.6666666666666666
Tamil Nadu,Madurai,0.4031964237508477,11,0.14712695693086325,0.20719090409478505,617,2.727272727272727
Tamil Nadu,Namakkal,0.8239606680443137,2,0.37256595970422335,0.0795979595174281,285,0.0
Tamil Nadu,Perambalur,0.8145458085633601,1,0.11321792415040005,0.025777234820568134,44,0.0
Tamil Nadu,Pudukkottai,0.30636643724236146,10,0.02264358483008001,0.05091956369899077,96,0.0
Tamil Nadu,Ramanathapuram,0.44977965804121234,9,0.050026524624595364,0.061197991047057226,180,0.0
Tamil Nadu,Salem,0.36340009488826847,29,0.15406625597321455,0.14312365492145968,1721,0.5862068965517241
Tamil Nadu,Sivaganga,0.3023613528039715,15,0.02904449480562351,0.06483611520738607,177,0.8
Tamil Nadu,Thanjavur,0.42165415813150403,22,0.06818602392818013,0.08804006764511962,590,0.2727272727272727
Tamil Nadu,The Nilgiris,0.35758427942191046,6,0.020205222833809634,0.03609967932136528,48,2.3333333333333335
Tamil Nadu,Thiruvallur,0.535679046123563,33,0.27940731098666005,0.2137786561390635,3530,0.5151515151515151
Tamil Nadu,Thiruvarur,0.31859051757760015,8,0.029723181056424734,0.05985241086598737,96,1.0
Tamil Nadu,Thoothukkudi,0.324263817957012,22,0.04935081272731861,0.08545304804933994,428,1.0
Tamil Nadu,Tiruchirappalli,0.442985529579831,32,0.10510297181589347,0.12438432806812963,1300,1.125
Tamil Nadu,Tirunelveli,0.3492241236908153,15,0.06769635038427398,0.10713933306132867,392,2.0
Tamil Nadu,Tiruppur,0.7493003898687219,4,0.34228674743144194,0.11452169956724553,524,0.0
Tamil Nadu,Tiruvannamalai,0.0537685918625957,11,0.0045478658749632155,0.07870084826692776,30,0.0
Tamil Nadu,Vellore,0.5539345253238256,42,0.2706417546998852,0.1487516980806971,4345,1.1666666666666667
Tamil Nadu,Viluppuram,0.4068734123640361,27,0.08123639431308158,0.07506906013566671,856,0.5185185185185185
Tripura,Dhalai,0.4532451372686359,4,0.01843082486169303,0.022233317665597187,32,0.0
Tripura,North Tripura,0.30555523701208237,6,0.018313622808710003,0.040711855961077716,46,1.0
Tripura,West Tripura,0.17146458346264795,5,0.019647554899715848,0.09469660398827383,40,1.6
Uttar Pradesh,Agra,0.35463484367407916,29,0.1873725599856788,0.2609132020545937,2086,1.1724137931034482
Uttar Pradesh,Aligarh,0.5106275394558534,10,0.19029376983969676,0.10186519723148776,731,0.6
Uttar Pradesh,Ambedkar Nagar,0.6638245971708328,4,0.13954767395281864,0.07067001690642286,216,0.0
Uttar Pradesh,Auraiya,0.8568979599561137,6,0.4844673963645025,0.08090610083616145,1110,0.0
Uttar Pradesh,Azamgarh,0.28151505184473535,10,0.04453816217756897,0.10522290878315062,178,0.4
Uttar Pradesh,Baghpat,0.2200833742492336,13,0.03463374781702756,0.11906681991617186,184,0.0
Uttar Pradesh,Bahraich,0.17224836650100972,17,0.05224295697477281,0.18520996714392443,352,0.47058823529411764
Uttar Pradesh,Ballia,0.4431665751742319,19,0.09746311112313993,0.0990316609065059,720,0.42105263157894735
Uttar Pradesh,Balrampur,0.25517983691587903,10,0.02264358483008001,0.06572773375778815,96,0.0
Uttar Pradesh,Banda,0.3758190837455689,8,0.07283056789371511,0.11998340821885017,228,1.0
Uttar Pradesh,Bara Banki,0.5544671074808794,19,0.16908622768473086,0.11359856588713144,1238,0.21052631578947367
Uttar Pradesh,Bareilly,0.37610493247526033,33,0.18138065720895843,0.18972312132010505,2291,1.606060606060606
Uttar Pradesh,Basti,0.6658996474175293,6,0.2330182857514048,0.10637464638758376,537,0.0
Uttar Pradesh,Bijnor,0.30814895759102123,25,0.11992976537922928,0.2095797414683368,1164,0.6
Uttar Pradesh,Budaun,0.2953891855075085,15,0.042654194679918156,0.09963441050973697,258,0.0
Uttar Pradesh,Bulandshahr,0.3878134036299951,17,0.15455380400460558,0.14101686884815234,1012,0.5882352941176471
Uttar Pradesh,Chandauli,0.6892714163091038,17,0.27766969924611784,0.0967950278739557,1805,1.7058823529411764
Uttar Pradesh,Chitrakoot,0.6658139616655477,14,0.20094598780305387,0.06697111229038685,1079,0.8571428571428571
Uttar Pradesh,Deoria,0.5404945847901592,16,0.14642243800056814,0.09329112458914689,900,1.25
Uttar Pradesh,Etah,0.1036126092849567,7,0.018113092738060648,0.14534893552930184,54,0.5714285714285714
Uttar Pradesh,Etawah,0.7577268435660095,7,0.4844673963645025,0.15490205514457292,1295,0.0
Uttar Pradesh,Faizabad,0.4871725560047703,20,0.11789268227863219,0.1026924733310487,908,1.3
Uttar Pradesh,Farrukhabad,0.14847271727427458,17,0.03432487477015953,0.18323662694137013,234,0.9411764705882353
Uttar Pradesh,Fatehpur,0.8125182403433807,12,0.37137621492639644,0.08568801812266129,1704,0.16666666666666666
Uttar Pradesh,Firozabad,0.44484427497449397,10,0.35041953364988343,0.29762937770361286,1338,1.0
Uttar Pradesh,Gautam Buddha Nagar,0.6153797378810306,9,0.32795166142790294,0.14845391911991607,1130,0.0
Uttar Pradesh,Ghaziabad,0.32613267055421363,22,0.19316871753543932,0.31656909808016803,1646,0.36363636363636365
Uttar Pradesh,Ghazipur,0.5538113075518268,29,0.1690086287079454,0.0963586714658971,1885,0.6551724137931034
Uttar Pradesh,Gonda,0.5659158116226731,25,0.18337640593168575,0.0946434384823332,1752,1.96
Uttar Pradesh,Gorakhpur,0.42785257948119254,19,0.139679190714056,0.11686905710060098,1004,4.368421052631579
Uttar Pradesh,Hamirpur,0.17556869788987037,6,0.028962724782660473,0.13600247192243806,72,0.0
Uttar Pradesh,Hardoi,0.4509776262878717,26,0.2179607637580814,0.1257518203509341,2176,0.3076923076923077
Uttar Pradesh,Jalaun,0.4389708563962626,8,0.12367623352059674,0.13231154323170008,378,2.5
Uttar Pradesh,Jaunpur,0.33231983188879577,35,0.0858441707223388,0.12558168764163244,1184,0.4857142857142857
Uttar Pradesh,Jhansi,0.5271975922276712,20,0.2126797815673392,0.10634813124435849,1628,1.3
Uttar Pradesh,Jyotiba Phule Nagar,0.4598167384265195,12,0.19258740169453803,0.16860833932047917,888,0.5
Uttar Pradesh,Kannauj,0.3702456998607589,8,0.050026524624595364,0.08509057367906953,160,0.0
Uttar Pradesh,Kanpur Dehat,0.8284911518928909,13,0.3058301707819393,0.048400274807893315,1523,0.0
Uttar Pradesh,Kanpur Nagar,0.2412848706705672,33,0.15605223542095964,0.3366747489104056,1981,1.5757575757575757
Uttar Pradesh,Kaushambi,0.8882215005272888,11,0.3686164972338606,0.04638865296238329,1551,0.0
Uttar Pradesh,Kheri,0.24886818239657826,22,0.04309545312320611,0.12216826801222552,374,1.2727272727272727
Uttar Pradesh,Kushinagar,0.5653997148322041,5,0.07372329944677213,0.056668169655137976,145,0.0
Uttar Pradesh,Lalitpur,0.8100111091376732,10,0.4552413740838179,0.08821205619806133,1739,0.0
Uttar Pradesh,Lucknow,0.3660716205355713,35,0.20552855235921025,0.2830221941071043,2738,3.0285714285714285
Uttar Pradesh,Mahamaya Nagar,0.35774640104931027,14,0.1480400113975114,0.1531811461822617,800,0.2857142857142857
Uttar Pradesh,Mahoba,0.30698136106355584,7,0.05948841385614704,0.13384074959516165,164,0.5714285714285714
Uttar Pradesh,Mainpuri,0.1005208853815246,7,0.009027342789400669,0.08002324785402185,31,0.0
Uttar Pradesh,Mathura,0.5274159207415393,18,0.278145915316442,0.13247648814241397,1912,1.4444444444444444
Uttar Pradesh,Mau,0.31550172394420445,11,0.0678720185675104,0.1263775001419053,295,0.18181818181818182
Uttar Pradesh,Meerut,0.2904916405931337,11,0.10532940720165013,0.22129088208828127,447,1.2727272727272727
Uttar Pradesh,Mirzapur,0.7152587289526189,14,0.3743964266674034,0.10678369953469016,2003,0.42857142857142855
Uttar Pradesh,Moradabad,0.2580534140335793,36,0.13590670354880008,0.2829164409012273,1885,1.0833333333333333
Uttar Pradesh,Muzaffarnagar,0.23271510880418372,16,0.07703531057974593,0.2224038827308084,490,0.5
Uttar Pradesh,Pilibhit,0.14098679872019007,20,0.03012098950125432,0.1640147804937982,241,1.35
Uttar Pradesh,Pratapgarh,0.44401493990199303,18,0.07095040851827972,0.07708447469771945,499,0.7777777777777778
Uttar Pradesh,Rae Bareli,0.43270443385633817,24,0.08901618252520327,0.09108516572647524,830,1.0
Uttar Pradesh,Rampur,0.5149176194046852,8,0.24782877001526518,0.13925059865043748,761,0.0
Uttar Pradesh,Saharanpur,0.32667194710702424,15,0.14505130145474268,0.24487402764919686,835,1.4666666666666666
Uttar Pradesh,Sant Kabir Nagar,0.7272032332453097,3,0.26329749802418617,0.09877115897168726,303,0.0
Uttar Pradesh,Shahjahanpur,0.416358317066646,19,0.20553817019606463,0.1686447924329384,1497,0.9473684210526315
Uttar Pradesh,Shrawasti,0.2459625760492861,3,0.03861696637688063,0.11789255950931053,47,0.0
Uttar Pradesh,Sitapur,0.2220609025252238,35,0.03768401688028062,0.12090592264158624,529,0.6857142857142857
Uttar Pradesh,Sonbhadra,0.33809641164465065,25,0.039287147184106586,0.06363905194804703,410,0.68
Uttar Pradesh,Sultanpur,0.4770119917254383,24,0.11102854866318734,0.10582750993145475,1032,0.5833333333333334
Uttar Pradesh,Unnao,0.2713654210257186,23,0.10554795355578243,0.14000326921326775,945,0.0
Uttar Pradesh,Varanasi,0.35280349115111814,22,0.1686553303605441,0.2679902956562501,1406,4.7727272727272725
Uttarakhand,Dehradun,0.4318024653536097,8,0.0950273018185309,0.11430659318555353,282,6.375
Uttarakhand,Garhwal,0.5855957387581003,1,0.04826849382984994,0.03415781263920864,15,15.0
Uttarakhand,Hardwar,0.5627030647393214,16,0.20987703324410012,0.14355794421986973,1283,1.8125
Uttarakhand,Nainital,0.37001815649557235,5,0.05506843361378592,0.09018241768526664,96,9.4
Uttarakhand,Udham Singh Nagar,0.1946700020745174,15,0.030452564392143576,0.12060693153516042,183,1.2666666666666666
West Bengal,Bankura,0.5651707676438589,10,0.11600299038539474,0.08190857718606123,450,0.2
West Bengal,Barddhaman,0.4182493020035389,76,0.22052584783084822,0.2260163236780844,6445,1.4210526315789473
West Bengal,Birbhum,0.5198968696038113,27,0.14322275567858933,0.09288385540390363,1485,1.3703703703703705
West Bengal,Dakshin Dinajpur,0.1113008046221923,7,0.019299917745995043,0.15389948772716272,56,1.1428571428571428
West Bengal,Darjiling,0.3105969238569399,19,0.07727044489384852,0.08317998304997305,572,1.2105263157894737
West Bengal,Haora,0.45928015377650094,36,0.3278048764244948,0.29749689626299747,4446,8.055555555555555
West Bengal,Hugli,0.3646520340044931,59,0.1713992150303575,0.22987891131670718,3898,0.1016949152542373
West Bengal,Jalpaiguri,0.4474004770423996,44,0.11597880362961394,0.10989834249488707,1983,1.3409090909090908
West Bengal,Koch Bihar,0.3012109598343315,19,0.08142754285307985,0.09299869144422301,606,0.9473684210526315
West Bengal,Kolkata,0.05684015158976819,25,0.051546785778223685,0.6975908887761844,474,5.6
West Bengal,Maldah,0.5151424838613707,20,0.18121573055344894,0.14629859767496806,1389,1.3
West Bengal,Murshidabad,0.26064958954760653,55,0.06715390948364876,0.17356211658532888,1449,0.7454545454545455
West Bengal,Nadia,0.2110561958603398,39,0.04614373604629495,0.16189256662021728,717,0.48717948717948717
West Bengal,Purba Medinipur,0.3690169250208072,31,0.12815666905026235,0.08014401959879203,1524,1.7741935483870968
West Bengal,Puruliya,0.5460389852161435,37,0.09816945339300553,0.06632389073983745,1412,0.5675675675675675
West Bengal,Uttar Dinajpur,0.4847864620396287,16,0.19174262162827813,0.1238396739539979,1178,0.6875
